userid,probability
56236,0.205688717787
56237,0.150644015721
56238,0.122418884082
56239,0.113232103379
56240,0.113332274973
56241,0.113223124613
56242,0.113142498638
56243,0.113541897897
56244,0.113226783438
56245,0.113353424417
56246,0.11351247918
56247,0.113160332169
56248,0.205688722432
56249,0.113241263066
56250,0.113367679179
56251,0.113253088487
56252,0.116557715236
56253,0.113209118754
56254,0.113159460264
56255,0.113206096839
56256,0.113178551633
56257,0.113205060221
56258,0.113245364875
56259,0.205688670673
56260,0.113770710091
56261,0.113424646509
56262,0.113294449652
56263,0.113185069193
56264,0.205688720764
56265,0.205688681595
56266,0.113230920896
56267,0.113439997331
56268,0.11316577017
56269,0.137180798311
56270,0.14570682759
56271,0.113204955779
56272,0.113248504807
56273,0.113235499487
56274,0.205688722473
56275,0.113190183288
56276,0.113371300479
56277,0.113231893832
56278,0.205688721559
56279,0.113559433241
56280,0.113500649792
56281,0.113211509374
56282,0.113222646254
56283,0.113212297671
56284,0.113570325685
56285,0.113325545429
56286,0.113180933243
56287,0.113329881363
56288,0.113407251441
56289,0.113267359273
56290,0.113300655591
56291,0.113188258982
56292,0.152782558733
56293,0.113385037358
56294,0.113451603837
56295,0.113192130608
56296,0.113816145758
56297,0.11330035569
56298,0.113290111478
56299,0.113206296434
56300,0.113232511147
56301,0.113262301351
56302,0.205688721558
56303,0.113227817402
56304,0.113181796384
56305,0.113209145333
56306,0.11316887283
56307,0.11346101877
56308,0.113542942619
56309,0.113243371171
56310,0.113352603352
56311,0.113551000437
56312,0.113247464379
56313,0.113319261976
56314,0.113495778993
56315,0.113217991025
56316,0.113402203885
56317,0.11377774435
56318,0.113309382713
56319,0.11349005661
56320,0.11364252052
56321,0.113226712439
56322,0.113403415472
56323,0.113211267998
56324,0.114261439816
56325,0.113405600112
56326,0.113262486161
56327,0.113217669603
56328,0.11331898761
56329,0.113238160415
56330,0.11320078343
56331,0.113296792932
56332,0.113243959023
56333,0.113325821001
56334,0.113297456398
56335,0.113540923805
56336,0.113181795932
56337,0.113655110799
56338,0.113740440365
56339,0.113541254416
56340,0.113341270247
56341,0.113579243566
56342,0.113163186549
56343,0.113381454773
56344,0.113731560315
56345,0.113218720834
56346,0.113509848808
56347,0.1134274827
56348,0.113448344186
56349,0.113245107534
56350,0.113169905063
56351,0.113527125223
56352,0.113257558059
56353,0.113236082048
56354,0.113180762539
56355,0.113370297928
56356,0.113213129867
56357,0.113257557368
56358,0.113177136238
56359,0.113232923734
56360,0.113923384759
56361,0.113256553498
56362,0.113237146313
56363,0.113445928118
56364,0.113477740988
56365,0.113207131901
56366,0.150112046584
56367,0.113328963236
56368,0.113398055146
56369,0.113446335292
56370,0.113226090372
56371,0.113396296331
56372,0.113577530173
56373,0.113231951595
56374,0.113589776818
56375,0.113444400048
56376,0.154049580415
56377,0.113197263807
56378,0.13227766043
56379,0.113178951321
56380,0.113185933167
56381,0.128477566985
56382,0.113244884468
56383,0.113212820675
56384,0.113143028109
56385,0.113228966383
56386,0.113167837418
56387,0.113628787244
56388,0.113250963718
56389,0.113726072825
56390,0.113622506757
56391,0.113210231678
56392,0.113175589603
56393,0.113151917909
56394,0.113578767678
56395,0.11331188629
56396,0.113212291497
56397,0.113193688607
56398,0.113292740278
56399,0.113562265223
56400,0.11321399354
56401,0.11319523528
56402,0.113309695047
56403,0.113180935462
56404,0.113272381725
56405,0.113505183201
56406,0.113216977743
56407,0.1132154054
56408,0.113318272775
56409,0.113531409101
56410,0.113314617632
56411,0.11317551454
56412,0.113165254259
56413,0.11321604034
56414,0.113241265449
56415,0.11317094063
56416,0.113251794376
56417,0.113204228794
56418,0.113415312401
56419,0.113226782954
56420,0.113169906726
56421,0.113150264112
56422,0.113268660595
56423,0.113241043825
56424,0.1133257243
56425,0.113248850232
56426,0.113186370038
56427,0.113217474021
56428,0.113230919492
56429,0.113172834663
56430,0.113201444511
56431,0.113452656698
56432,0.113208166669
56433,0.113204027485
56434,0.113180245685
56435,0.113188389006
56436,0.113217130089
56437,0.113504408486
56438,0.113344959549
56439,0.113207132072
56440,0.113226678653
56441,0.11352920606
56442,0.113407535742
56443,0.113275794234
56444,0.113314426464
56445,0.113935171877
56446,0.113549755208
56447,0.113224453041
56448,0.113200705833
56449,0.113221204077
56450,0.113181347648
56451,0.113256265886
56452,0.113511119425
56453,0.113275519357
56454,0.113556975398
56455,0.113247815494
56456,0.113228333102
56457,0.113242814873
56458,0.113172553236
56459,0.113536616669
56460,0.113144947826
56461,0.11322482993
56462,0.113735903726
56463,0.113205903747
56464,0.113509667272
56465,0.113159568137
56466,0.113206336481
56467,0.11324936904
56468,0.113336942023
56469,0.113600009512
56470,0.113216544
56471,0.113136825442
56472,0.113206097718
56473,0.113239194833
56474,0.113190327175
56475,0.11323298825
56476,0.113515525457
56477,0.113516187539
56478,0.135179188947
56479,0.113228023351
56480,0.113425142878
56481,0.113264025756
56482,0.113567719927
56483,0.113481477708
56484,0.113203607402
56485,0.113204910319
56486,0.113274372669
56487,0.113151297859
56488,0.11321188986
56489,0.113526928595
56490,0.113676396286
56491,0.113203513304
56492,0.113359766166
56493,0.113230314191
56494,0.113213384073
56495,0.113163703474
56496,0.11331701523
56497,0.113148194238
56498,0.113214737079
56499,0.113582527284
56500,0.113502426051
56501,0.113196760611
56502,0.113294291936
56503,0.113347082977
56504,0.113602854078
56505,0.143745292559
56506,0.129968677891
56507,0.113210131235
56508,0.113369822404
56509,0.159806271639
56510,0.115028993787
56511,0.205685505613
56512,0.124890785574
56513,0.113333801788
56514,0.113239598104
56515,0.115125387642
56516,0.113357883337
56517,0.113398539859
56518,0.130171326846
56519,0.157093536931
56520,0.113329336076
56521,0.11342718556
56522,0.113194812069
56523,0.113273084158
56524,0.169973591164
56525,0.113639983807
56526,0.150477667443
56527,0.152079382716
56528,0.113176198397
56529,0.113231011847
56530,0.113709631275
56531,0.12886701348
56532,0.113489681198
56533,0.113253750776
56534,0.113255259045
56535,0.113216154131
56536,0.113203084379
56537,0.113317197031
56538,0.177329925705
56539,0.113276429519
56540,0.117829190224
56541,0.121839599731
56542,0.113517921813
56543,0.131626814788
56544,0.126747560083
56545,0.119388833299
56546,0.13909625547
56547,0.113199978256
56548,0.128347081801
56549,0.154066440644
56550,0.113472886344
56551,0.113224955786
56552,0.115240084993
56553,0.113266384449
56554,0.113146324146
56555,0.113220542594
56556,0.162082294099
56557,0.113237426427
56558,0.230069174142
56559,0.127968280622
56560,0.120521431618
56561,0.113280922642
56562,0.141717019151
56563,0.117203390806
56564,0.126802309124
56565,0.1238757542
56566,0.20568550332
56567,0.117590516245
56568,0.208637548805
56569,0.126296966669
56570,0.208632733075
56571,0.113581884197
56572,0.113533817717
56573,0.153936119497
56574,0.113426326367
56575,0.113318964536
56576,0.113400690658
56577,0.113354983919
56578,0.113733454843
56579,0.205685490809
56580,0.113266688626
56581,0.125599243218
56582,0.113403515976
56583,0.113314011052
56584,0.113728650656
56585,0.130687659793
56586,0.113483303032
56587,0.123878559346
56588,0.128210939188
56589,0.135082275348
56590,0.125685084461
56591,0.113740518298
56592,0.113212482552
56593,0.113327354879
56594,0.113143117168
56595,0.113157587789
56596,0.136939867259
56597,0.113202352292
56598,0.113220218339
56599,0.113253568536
56600,0.11325514967
56601,0.187131723856
56602,0.113129780458
56603,0.113484137946
56604,0.113571298198
56605,0.113171029029
56606,0.133714155767
56607,0.118955148719
56608,0.16189350238
56609,0.113392778927
56610,0.20568550317
56611,0.155158680392
56612,0.195823761573
56613,0.113319598149
56614,0.113399564771
56615,0.113550821735
56616,0.113397740879
56617,0.113159400873
56618,0.189049833073
56619,0.132633599334
56620,0.115180442403
56621,0.115369898394
56622,0.113714351873
56623,0.208747346018
56624,0.113392540226
56625,0.11340323075
56626,0.205685508991
56627,0.113297280966
56628,0.113209291404
56629,0.113165144824
56630,0.113347434685
56631,0.113260995251
56632,0.113222757773
56633,0.113416385617
56634,0.125267649306
56635,0.11600499314
56636,0.113145317309
56637,0.113148287917
56638,0.113278021948
56639,0.119306806345
56640,0.113501328884
56641,0.113217824523
56642,0.113326998506
56643,0.113335113409
56644,0.11352722907
56645,0.11333370822
56646,0.113210200402
56647,0.113614256917
56648,0.113317904694
56649,0.113227684572
56650,0.113202051545
56651,0.113270665631
56652,0.113296343717
56653,0.113188404303
56654,0.113345488156
56655,0.115062996336
56656,0.113567333862
56657,0.113548695589
56658,0.113471153286
56659,0.129397040505
56660,0.14106540636
56661,0.113274075377
56662,0.113225235427
56663,0.169889946174
56664,0.113906665465
56665,0.113147247355
56666,0.113237736488
56667,0.115163674108
56668,0.113269290405
56669,0.126515610987
56670,0.113255099974
56671,0.113505269852
56672,0.113254152727
56673,0.113250666737
56674,0.113703878322
56675,0.158723389873
56676,0.113783857684
56677,0.113333468498
56678,0.11324486395
56679,0.113599138745
56680,0.11337311168
56681,0.113303882696
56682,0.113442377011
56683,0.165539267273
56684,0.11321032706
56685,0.113296405265
56686,0.113352783623
56687,0.235774142877
56688,0.142655064129
56689,0.113292620615
56690,0.113430966982
56691,0.113146221208
56692,0.113240810101
56693,0.113370370238
56694,0.140265722986
56695,0.113126544172
56696,0.113225819311
56697,0.113197054928
56698,0.116539522947
56699,0.131081937029
56700,0.113385043206
56701,0.113224659465
56702,0.13918468929
56703,0.113206138753
56704,0.113336088148
56705,0.113306281577
56706,0.194273110818
56707,0.114547822472
56708,0.113175165932
56709,0.113200064698
56710,0.180713897816
56711,0.113174479177
56712,0.113548316729
56713,0.113210039235
56714,0.113229835559
56715,0.114756040673
56716,0.11341841066
56717,0.1132535133
56718,0.113265410737
56719,0.116223697658
56720,0.113493130676
56721,0.113267968569
56722,0.124405585899
56723,0.127441855443
56724,0.113188397722
56725,0.113423837927
56726,0.113227154461
56727,0.179231053268
56728,0.121211638021
56729,0.15773389881
56730,0.173985992416
56731,0.113348177031
56732,0.113185504418
56733,0.113285694394
56734,0.113283775401
56735,0.113242907945
56736,0.115010731786
56737,0.113256863837
56738,0.113527633308
56739,0.208640824675
56740,0.115040972828
56741,0.113245035773
56742,0.113467396246
56743,0.113476777254
56744,0.205685498265
56745,0.113819823432
56746,0.113448115415
56747,0.115187291572
56748,0.11351353537
56749,0.113190026425
56750,0.113371095317
56751,0.134380287914
56752,0.11336019532
56753,0.171372378416
56754,0.1132023098
56755,0.113247964275
56756,0.113286996593
56757,0.2056855056
56758,0.113879350444
56759,0.113348199376
56760,0.113499090209
56761,0.118691676712
56762,0.12823526503
56763,0.208780540976
56764,0.113447708983
56765,0.113381736235
56766,0.116286471208
56767,0.113182152035
56768,0.113335449084
56769,0.117350182085
56770,0.113640966623
56771,0.113244034316
56772,0.20861764256
56773,0.11357037561
56774,0.113259632968
56775,0.239900043539
56776,0.194086252284
56777,0.113179303533
56778,0.113222736295
56779,0.113278717505
56780,0.113287066229
56781,0.1132515448
56782,0.11324411817
56783,0.113682886659
56784,0.205685507205
56785,0.113306011851
56786,0.132400773497
56787,0.113525429384
56788,0.113178264209
56789,0.113414431801
56790,0.11323261186
56791,0.113549197708
56792,0.113185715278
56793,0.141271896552
56794,0.113236521544
56795,0.113202053692
56796,0.113543686946
56797,0.113359670966
56798,0.113571917073
56799,0.113613975088
56800,0.113565148085
56801,0.11329033169
56802,0.176568874627
56803,0.121416450679
56804,0.113201976124
56805,0.113365110807
56806,0.113237217451
56807,0.113271360706
56808,0.225524828364
56809,0.135906580529
56810,0.113358457763
56811,0.11321621862
56812,0.11321161915
56813,0.113332678198
56814,0.208711432509
56815,0.113179044644
56816,0.113480500486
56817,0.113414227275
56818,0.113192259598
56819,0.113466238285
56820,0.11326215709
56821,0.113377843864
56822,0.113228940986
56823,0.113594170087
56824,0.113205438445
56825,0.115168579606
56826,0.113171595798
56827,0.113607176663
56828,0.113195372023
56829,0.156812490878
56830,0.139386421746
56831,0.113236358142
56832,0.186602971314
56833,0.113195499925
56834,0.113510337411
56835,0.113202874322
56836,0.120540732591
56837,0.205685506433
56838,0.113229460871
56839,0.139096255366
56840,0.115385438488
56841,0.113232628859
56842,0.113262339741
56843,0.11325363474
56844,0.113172951621
56845,0.113249632066
56846,0.113530100229
56847,0.113191195476
56848,0.113204117875
56849,0.113185335894
56850,0.205685508991
56851,0.113210317559
56852,0.113331963489
56853,0.113209748682
56854,0.113331645589
56855,0.113178061045
56856,0.1133888477
56857,0.123151093686
56858,0.113673447465
56859,0.113459482463
56860,0.113265841619
56861,0.121141175921
56862,0.113196772267
56863,0.113226354877
56864,0.117075123191
56865,0.113377600937
56866,0.113348549822
56867,0.113381221094
56868,0.205685507636
56869,0.113366146469
56870,0.113228012877
56871,0.113561287303
56872,0.113203926141
56873,0.113230493168
56874,0.113342801563
56875,0.116560152462
56876,0.113352093341
56877,0.113358740756
56878,0.113176344504
56879,0.113205155931
56880,0.183534942339
56881,0.113173992527
56882,0.11328812451
56883,0.113210326032
56884,0.190517057231
56885,0.113198943445
56886,0.139090295034
56887,0.113382508462
56888,0.1133233645
56889,0.113548864645
56890,0.122695380388
56891,0.113320466961
56892,0.113590240007
56893,0.113221083451
56894,0.113167930546
56895,0.113259651591
56896,0.113343923187
56897,0.113394029153
56898,0.113569956712
56899,0.113176199196
56900,0.113145187248
56901,0.113228480195
56902,0.205685505294
56903,0.113583231627
56904,0.113179005818
56905,0.113200555022
56906,0.113203708773
56907,0.113249110844
56908,0.113548021872
56909,0.205685494222
56910,0.113335189959
56911,0.113189344299
56912,0.113224827366
56913,0.113338527761
56914,0.113205509748
56915,0.11331138701
56916,0.11351408102
56917,0.131756239965
56918,0.113611360034
56919,0.113562683427
56920,0.113243618649
56921,0.113219634539
56922,0.113374234436
56923,0.11339118929
56924,0.113439350597
56925,0.113344133104
56926,0.113200673176
56927,0.113508620175
56928,0.113575035267
56929,0.113241146549
56930,0.113810639541
56931,0.113346158243
56932,0.113186283551
56933,0.113266762176
56934,0.113429289734
56935,0.113502298339
56936,0.11325428985
56937,0.113170688832
56938,0.113404033166
56939,0.113559845201
56940,0.113748050179
56941,0.113231357569
56942,0.113296608759
56943,0.113559450479
56944,0.113140015105
56945,0.113695578539
56946,0.113259147508
56947,0.113138984893
56948,0.113226515303
56949,0.113520141552
56950,0.113153070542
56951,0.113225868862
56952,0.113699727008
56953,0.113174131298
56954,0.113574813464
56955,0.113371671759
56956,0.113822759092
56957,0.113146220405
56958,0.113227946745
56959,0.113202017947
56960,0.205685507193
56961,0.113148805248
56962,0.11318809298
56963,0.113197382963
56964,0.113220145428
56965,0.113179302307
56966,0.113226187005
56967,0.113242000789
56968,0.113134463636
56969,0.154169637799
56970,0.113656922775
56971,0.113234115867
56972,0.113177804749
56973,0.113345127844
56974,0.143714262964
56975,0.113359337176
56976,0.113330744337
56977,0.169844952466
56978,0.113396615244
56979,0.114177040772
56980,0.113611641957
56981,0.113248599541
56982,0.113540585993
56983,0.113229819416
56984,0.113353537491
56985,0.11323411159
56986,0.113262605204
56987,0.113472306402
56988,0.113242047985
56989,0.120693485218
56990,0.113402136962
56991,0.113224459456
56992,0.113238461115
56993,0.11342564407
56994,0.113234707329
