userid,probability
55700,0.221850559115
55701,0.200551986694
55702,0.195796951652
55703,0.309215515852
55704,0.221850559115
55705,0.217936500907
55706,0.221850559115
55707,0.195796951652
55708,0.217936500907
55709,0.30451977253
55710,0.217936500907
55711,0.230156347156
55712,0.221850559115
55713,0.199183300138
55714,0.187456935644
55715,0.217936500907
55716,0.221850559115
55717,0.217936500907
55718,0.195796951652
55719,0.217936500907
55720,0.217936500907
55721,0.217936500907
55722,0.217936500907
55723,0.221850559115
55724,0.200551986694
55725,0.230156347156
55726,0.230156347156
55727,0.230156347156
55728,0.230156347156
55729,0.217936500907
55730,0.217936500907
55731,0.202714070678
55732,0.217936500907
55733,0.208941653371
55734,0.217936500907
55735,0.195796951652
55736,0.221850559115
55737,0.199183300138
55738,0.230156347156
55739,0.212354078889
55740,0.187456935644
55741,0.221850559115
55742,0.200521752238
55743,0.221850559115
55744,0.230156347156
55745,0.221850559115
55746,0.221850559115
55747,0.217936500907
55748,0.221850559115
55749,0.184084132314
55750,0.221850559115
55751,0.178035914898
55752,0.221850559115
55753,0.221850559115
55754,0.217936500907
55755,0.217936500907
55756,0.217936500907
55757,0.226054266095
55758,0.200521752238
55759,0.230156347156
55760,0.217936500907
55761,0.187456935644
55762,0.187456935644
55763,0.200551986694
55764,0.187456935644
55765,0.469850480556
55766,0.190303638577
55767,0.393156468868
55768,0.187456935644
55769,0.217936500907
55770,0.221850559115
55771,0.221850559115
55772,0.187456935644
55773,0.195796951652
55774,0.217936500907
55775,0.200551986694
55776,0.217936500907
55777,0.187456935644
55778,0.217936500907
55779,0.288246780634
55780,0.221850559115
55781,0.200551986694
55782,0.200551986694
55783,0.245156779885
55784,0.230156347156
55785,0.217936500907
55786,0.217936500907
55787,0.195796951652
55788,0.208941653371
55789,0.221850559115
55790,0.217936500907
55791,0.187456935644
55792,0.217936500907
55793,0.200521752238
55794,0.187456935644
55795,0.229758128524
55796,0.200551986694
55797,0.230156347156
55798,0.230156347156
55799,0.221850559115
55800,0.217936500907
55801,0.221850559115
55802,0.229758128524
55803,0.428948163986
55804,0.229758128524
55805,0.195796951652
55806,0.199183300138
55807,0.200521752238
55808,0.229758128524
55809,0.221850559115
55810,0.378095895052
55811,0.217936500907
55812,0.187456935644
55813,0.226054266095
55814,0.217936500907
55815,0.230156347156
55816,0.229758128524
55817,0.221850559115
55818,0.221850559115
55819,0.195796951652
55820,0.229758128524
55821,0.217936500907
55822,0.353234887123
55823,0.221850559115
55824,0.229758128524
55825,0.200521752238
55826,0.217936500907
55827,0.217936500907
55828,0.423174828291
55829,0.229758128524
55830,0.217936500907
55831,0.200521752238
55832,0.221850559115
55833,0.230156347156
55834,0.217936500907
55835,0.287324815989
55836,0.229758128524
55837,0.200551986694
55838,0.200551986694
55839,0.229758128524
55840,0.200551986694
55841,0.217936500907
55842,0.217936500907
55843,0.187456935644
55844,0.221850559115
55845,0.217936500907
55846,0.230156347156
55847,0.217936500907
55848,0.230156347156
55849,0.184084132314
55850,0.200521752238
55851,0.217936500907
55852,0.229758128524
55853,0.187456935644
55854,0.200551986694
55855,0.226054266095
55856,0.221850559115
55857,0.229758128524
55858,0.221850559115
55859,0.229758128524
55860,0.230156347156
55861,0.221850559115
55862,0.195796951652
55863,0.230156347156
55864,0.217936500907
55865,0.229758128524
55866,0.230156347156
55867,0.195796951652
55868,0.195796951652
55869,0.187456935644
55870,0.217936500907
55871,0.187456935644
55872,0.217936500907
55873,0.230156347156
55874,0.217936500907
55875,0.229758128524
55876,0.187456935644
55877,0.217936500907
55878,0.195796951652
55879,0.230156347156
55880,0.221850559115
55881,0.230156347156
55882,0.230156347156
55883,0.221850559115
55884,0.195796951652
55885,0.229758128524
55886,0.217936500907
55887,0.217936500907
55888,0.217936500907
55889,0.200521752238
55890,0.200551986694
55891,0.200521752238
55892,0.221850559115
55893,0.246452152729
55894,0.178035914898
55895,0.217936500907
55896,0.187456935644
55897,0.217936500907
55898,0.195796951652
55899,0.217936500907
55900,0.229758128524
55901,0.217936500907
55902,0.229758128524
55903,0.195796951652
55904,0.217936500907
55905,0.221850559115
55906,0.200551986694
55907,0.217936500907
55908,0.195796951652
55909,0.221850559115
55910,0.221850559115
55911,0.221850559115
55912,0.230156347156
55913,0.226054266095
55914,0.217936500907
55915,0.195796951652
55916,0.208941653371
55917,0.195796951652
55918,0.221850559115
55919,0.195796951652
55920,0.221850559115
55921,0.195796951652
55922,0.217936500907
55923,0.200521752238
55924,0.187456935644
55925,0.221850559115
55926,0.195796951652
55927,0.187456935644
55928,0.217936500907
55929,0.195796951652
55930,0.229758128524
55931,0.246452152729
55932,0.187456935644
55933,0.229758128524
55934,0.221850559115
55935,0.217936500907
55936,0.217936500907
55937,0.221850559115
55938,0.229758128524
55939,0.221850559115
55940,0.200551986694
55941,0.217936500907
55942,0.200521752238
55943,0.217936500907
55944,0.221850559115
55945,0.187456935644
55946,0.229758128524
55947,0.178035914898
55948,0.195796951652
55949,0.187456935644
55950,0.208941653371
55951,0.200551986694
55952,0.230156347156
55953,0.200551986694
55954,0.208941653371
55955,0.195796951652
55956,0.229758128524
55957,0.221850559115
55958,0.230156347156
55959,0.200521752238
55960,0.208941653371
55961,0.208941653371
55962,0.187456935644
55963,0.221850559115
55964,0.187456935644
55965,0.21286919713
55966,0.199183300138
55967,0.238291442394
55968,0.22093424201
55969,0.21286919713
55970,0.195796951652
55971,0.195796951652
55972,0.21286919713
55973,0.221850559115
55974,0.217936500907
55975,0.484794348478
55976,0.221850559115
55977,0.217936500907
55978,0.178035914898
55979,0.217936500907
55980,0.217936500907
55981,0.238291442394
55982,0.217936500907
55983,0.184084132314
55984,0.377001583576
55985,0.217936500907
55986,0.195796951652
55987,0.314465254545
55988,0.230156347156
55989,0.229758128524
55990,0.187456935644
55991,0.187456935644
55992,0.187456935644
55993,0.200551986694
55994,0.217936500907
55995,0.221850559115
55996,0.217936500907
55997,0.226054266095
55998,0.217936500907
55999,0.221850559115
56000,0.217936500907
56001,0.217936500907
56002,0.230156347156
56003,0.221850559115
56004,0.229758128524
56005,0.217936500907
56006,0.221850559115
56007,0.217936500907
56008,0.229758128524
56009,0.200551986694
56010,0.217936500907
56011,0.22093424201
56012,0.217936500907
56013,0.209071025252
56014,0.187456935644
56015,0.229758128524
56016,0.440063863993
56017,0.274286806583
56018,0.178035914898
56019,0.221850559115
56020,0.178035914898
56021,0.208941653371
56022,0.226989552379
56023,0.221850559115
56024,0.230156347156
56025,0.221850559115
56026,0.230156347156
56027,0.25590378046
56028,0.217936500907
56029,0.229758128524
56030,0.221850559115
56031,0.221850559115
56032,0.230156347156
56033,0.187456935644
56034,0.187456935644
56035,0.229758128524
56036,0.230156347156
56037,0.221850559115
56038,0.254448503256
56039,0.217936500907
56040,0.217936500907
56041,0.230071231723
56042,0.226054266095
56043,0.229758128524
56044,0.217936500907
56045,0.217936500907
56046,0.221850559115
56047,0.221850559115
56048,0.221850559115
56049,0.229758128524
56050,0.230156347156
56051,0.187456935644
56052,0.221850559115
56053,0.217936500907
56054,0.195796951652
56055,0.187456935644
56056,0.221850559115
56057,0.217936500907
56058,0.200551986694
56059,0.226343527436
56060,0.199183300138
56061,0.287324815989
56062,0.217936500907
56063,0.245156779885
56064,0.187456935644
56065,0.217936500907
56066,0.195796951652
56067,0.226054266095
56068,0.230156347156
56069,0.229758128524
56070,0.217936500907
56071,0.217936500907
56072,0.217936500907
56073,0.178035914898
56074,0.217936500907
56075,0.217936500907
56076,0.287324815989
56077,0.221850559115
56078,0.217936500907
56079,0.221850559115
56080,0.178035914898
56081,0.230156347156
56082,0.221850559115
56083,0.187456935644
56084,0.221850559115
56085,0.221850559115
56086,0.229758128524
56087,0.221850559115
56088,0.217936500907
56089,0.226054266095
56090,0.221850559115
56091,0.195796951652
56092,0.221850559115
56093,0.187456935644
56094,0.221850559115
56095,0.265771269798
56096,0.229758128524
56097,0.195796951652
56098,0.221850559115
56099,0.22913198173
56100,0.195796951652
56101,0.217936500907
56102,0.221850559115
56103,0.221850559115
56104,0.311036944389
56105,0.195796951652
56106,0.178035914898
56107,0.217936500907
56108,0.195796951652
56109,0.438081592321
56110,0.178035914898
56111,0.208941653371
56112,0.199183300138
56113,0.208941653371
56114,0.187456935644
56115,0.230071231723
56116,0.195796951652
56117,0.195796951652
56118,0.221850559115
56119,0.217936500907
56120,0.187456935644
56121,0.458882659674
56122,0.217936500907
56123,0.230156347156
56124,0.217936500907
56125,0.195796951652
56126,0.217936500907
56127,0.221850559115
56128,0.221850559115
56129,0.217936500907
56130,0.210950016975
56131,0.221850559115
56132,0.217936500907
56133,0.230156347156
56134,0.221850559115
56135,0.221850559115
56136,0.221850559115
56137,0.211444094777
56138,0.195796951652
56139,0.200551986694
56140,0.260325819254
56141,0.217936500907
56142,0.195796951652
56143,0.187456935644
56144,0.195796951652
56145,0.217936500907
56146,0.204742416739
56147,0.221850559115
56148,0.217936500907
56149,0.200551986694
56150,0.229758128524
56151,0.208941653371
56152,0.199183300138
56153,0.221850559115
56154,0.217936500907
56155,0.217936500907
56156,0.217936500907
56157,0.217936500907
56158,0.178035914898
56159,0.20058119297
56160,0.230071231723
56161,0.217936500907
56162,0.220753788948
56163,0.230156347156
56164,0.187456935644
56165,0.217936500907
56166,0.246452152729
56167,0.195796951652
56168,0.208941653371
56169,0.230156347156
56170,0.226054266095
56171,0.217936500907
56172,0.230071231723
56173,0.221850559115
56174,0.221850559115
56175,0.624697208405
56176,0.195796951652
56177,0.246452152729
56178,0.221850559115
56179,0.230156347156
56180,0.217936500907
56181,0.217936500907
56182,0.230156347156
56183,0.187456935644
56184,0.217936500907
56185,0.199183300138
56186,0.229758128524
56187,0.217936500907
56188,0.226054266095
56189,0.221850559115
56190,0.221850559115
56191,0.217936500907
56192,0.187456935644
56193,0.230156347156
56194,0.221850559115
56195,0.230156347156
56196,0.217936500907
56197,0.195796951652
56198,0.187456935644
56199,0.199183300138
56200,0.229758128524
56201,0.200521752238
56202,0.187456935644
56203,0.229758128524
56204,0.230156347156
56205,0.221850559115
56206,0.377001583576
56207,0.221850559115
56208,0.230156347156
56209,0.221850559115
56210,0.207593724132
56211,0.245156779885
56212,0.217936500907
56213,0.221850559115
56214,0.195796951652
56215,0.200521752238
56216,0.230156347156
56217,0.187456935644
56218,0.217936500907
56219,0.226343527436
56220,0.221850559115
56221,0.217936500907
56222,0.221850559115
56223,0.221850559115
56224,0.200551986694
56225,0.195796951652
56226,0.199183300138
56227,0.195796951652
56228,0.221850559115
56229,0.187456935644
56230,0.221850559115
56231,0.200521752238
56232,0.217936500907
56233,0.190303638577
56234,0.187456935644
56235,0.221850559115
56236,0.229758128524
56237,0.195796951652
56238,0.221850559115
56239,0.229758128524
56240,0.195796951652
56241,0.178035914898
56242,0.221850559115
56243,0.200521752238
56244,0.230156347156
56245,0.229758128524
56246,0.217936500907
56247,0.221850559115
56248,0.187456935644
56249,0.221850559115
56250,0.199183300138
56251,0.230156347156
56252,0.229758128524
56253,0.217936500907
56254,0.217936500907
56255,0.200551986694
56256,0.230156347156
56257,0.190303638577
56258,0.221850559115
56259,0.297269463539
56260,0.34315302968
56261,0.195796951652
56262,0.221850559115
56263,0.36596557498
56264,0.297269463539
56265,0.265501409769
56266,0.195796951652
56267,0.221850559115
56268,0.217936500907
56269,0.195796951652
56270,0.229758128524
56271,0.199183300138
56272,0.200521752238
56273,0.230156347156
56274,0.221850559115
56275,0.221850559115
56276,0.405289828777
56277,0.229758128524
56278,0.229758128524
56279,0.217936500907
56280,0.258994430304
56281,0.221850559115
56282,0.229758128524
56283,0.230156347156
56284,0.221850559115
56285,0.230071231723
56286,0.208941653371
56287,0.221850559115
56288,0.428948163986
56289,0.229758128524
56290,0.208941653371
56291,0.230156347156
56292,0.229758128524
56293,0.221850559115
56294,0.221850559115
56295,0.208941653371
56296,0.229758128524
56297,0.217936500907
56298,0.217936500907
56299,0.229758128524
56300,0.217936500907
56301,0.187456935644
56302,0.249885678291
56303,0.229758128524
56304,0.200521752238
56305,0.221850559115
56306,0.226054266095
56307,0.187456935644
56308,0.221850559115
56309,0.230156347156
56310,0.221850559115
56311,0.32607871294
56312,0.195796951652
56313,0.184084132314
56314,0.217936500907
56315,0.187456935644
56316,0.217936500907
56317,0.178035914898
56318,0.207593724132
56319,0.200551986694
56320,0.217936500907
56321,0.200521752238
56322,0.221850559115
56323,0.229758128524
56324,0.200551986694
56325,0.195796951652
56326,0.246452152729
56327,0.200551986694
56328,0.187456935644
56329,0.229758128524
56330,0.230156347156
56331,0.190303638577
56332,0.221850559115
56333,0.200521752238
56334,0.200551986694
56335,0.217936500907
56336,0.221850559115
56337,0.221850559115
56338,0.199183300138
56339,0.190303638577
56340,0.221850559115
56341,0.178035914898
56342,0.221850559115
56343,0.230156347156
56344,0.221850559115
56345,0.440063863993
56346,0.221850559115
56347,0.217936500907
56348,0.221850559115
56349,0.230156347156
56350,0.230156347156
56351,0.221850559115
56352,0.221850559115
56353,0.202714070678
56354,0.230156347156
56355,0.217936500907
56356,0.226054266095
56357,0.207593724132
56358,0.246452152729
56359,0.230156347156
56360,0.208941653371
56361,0.217936500907
56362,0.187456935644
56363,0.221850559115
56364,0.209071025252
56365,0.200551986694
56366,0.221850559115
56367,0.428061872721
56368,0.217936500907
56369,0.178035914898
56370,0.217936500907
56371,0.221850559115
56372,0.217936500907
56373,0.221850559115
56374,0.217936500907
56375,0.221850559115
56376,0.230156347156
56377,0.200521752238
56378,0.217936500907
56379,0.230156347156
56380,0.221850559115
56381,0.230156347156
56382,0.200551986694
56383,0.230156347156
56384,0.217936500907
56385,0.217936500907
56386,0.221850559115
56387,0.217936500907
56388,0.221850559115
56389,0.195796951652
56390,0.217936500907
56391,0.217936500907
56392,0.217936500907
56393,0.246452152729
56394,0.230156347156
56395,0.230156347156
56396,0.230156347156
56397,0.200521752238
56398,0.195796951652
56399,0.221850559115
56400,0.221850559115
56401,0.208941653371
56402,0.195796951652
56403,0.230156347156
56404,0.200521752238
56405,0.221850559115
56406,0.195796951652
56407,0.199183300138
56408,0.195796951652
56409,0.230156347156
56410,0.217936500907
56411,0.187456935644
56412,0.187456935644
56413,0.199183300138
56414,0.220753788948
56415,0.230156347156
56416,0.187456935644
56417,0.195796951652
56418,0.221850559115
56419,0.230156347156
56420,0.200551986694
56421,0.221850559115
56422,0.217936500907
56423,0.187456935644
56424,0.217936500907
56425,0.245156779885
56426,0.221850559115
56427,0.217936500907
56428,0.217936500907
56429,0.229758128524
56430,0.208941653371
56431,0.217936500907
56432,0.200521752238
56433,0.217936500907
56434,0.229758128524
56435,0.187456935644
56436,0.217936500907
56437,0.221850559115
56438,0.229758128524
56439,0.217936500907
56440,0.195796951652
56441,0.217936500907
56442,0.221850559115
56443,0.200551986694
56444,0.217936500907
56445,0.230156347156
56446,0.195796951652
56447,0.200521752238
56448,0.221850559115
56449,0.217936500907
56450,0.221850559115
56451,0.217936500907
56452,0.221850559115
56453,0.217936500907
56454,0.187456935644
56455,0.200521752238
56456,0.221850559115
56457,0.187456935644
56458,0.221850559115
56459,0.221850559115
56460,0.178035914898
56461,0.200521752238
56462,0.195796951652
56463,0.200521752238
56464,0.221850559115
56465,0.221850559115
56466,0.230156347156
56467,0.221850559115
56468,0.200551986694
56469,0.221850559115
56470,0.200551986694
56471,0.245156779885
56472,0.221850559115
56473,0.221850559115
56474,0.217936500907
56475,0.187456935644
56476,0.288246780634
56477,0.217936500907
56478,0.204138144851
56479,0.187456935644
56480,0.200551986694
56481,0.200551986694
56482,0.195796951652
56483,0.221850559115
56484,0.217936500907
56485,0.195796951652
56486,0.221850559115
56487,0.187456935644
56488,0.229758128524
56489,0.178035914898
56490,0.195796951652
56491,0.195796951652
56492,0.199183300138
56493,0.200551986694
56494,0.229758128524
56495,0.229758128524
56496,0.208941653371
56497,0.230156347156
56498,0.217936500907
56499,0.230156347156
56500,0.187456935644
56501,0.217936500907
56502,0.246452152729
56503,0.229758128524
56504,0.221850559115
56505,0.195796951652
56506,0.217936500907
56507,0.195796951652
56508,0.221850559115
56509,0.199183300138
56510,0.246703222394
56511,0.229758128524
56512,0.217936500907
56513,0.221850559115
56514,0.217936500907
56515,0.238291442394
56516,0.195796951652
56517,0.187456935644
56518,0.221850559115
56519,0.187456935644
56520,0.217936500907
56521,0.199183300138
56522,0.208941653371
56523,0.208941653371
56524,0.226054266095
56525,0.221850559115
56526,0.221850559115
56527,0.221850559115
56528,0.230156347156
56529,0.229758128524
56530,0.178035914898
56531,0.217936500907
56532,0.230156347156
56533,0.230156347156
56534,0.245156779885
56535,0.187456935644
56536,0.221850559115
56537,0.217936500907
56538,0.217936500907
56539,0.200551986694
56540,0.217936500907
56541,0.199183300138
56542,0.221850559115
56543,0.217936500907
56544,0.221850559115
56545,0.217936500907
56546,0.229758128524
56547,0.229758128524
56548,0.187456935644
56549,0.217936500907
56550,0.221850559115
56551,0.229758128524
56552,0.226989552379
56553,0.221850559115
56554,0.245156779885
56555,0.195796951652
56556,0.178035914898
56557,0.229758128524
56558,0.213820800185
56559,0.226054266095
56560,0.217936500907
56561,0.245156779885
56562,0.221850559115
56563,0.221850559115
56564,0.200521752238
56565,0.195796951652
56566,0.217936500907
56567,0.221850559115
56568,0.377001583576
56569,0.187456935644
56570,0.319852203131
56571,0.187456935644
56572,0.221850559115
56573,0.254448503256
56574,0.221850559115
56575,0.229758128524
56576,0.187456935644
56577,0.217936500907
56578,0.221850559115
56579,0.209071025252
56580,0.217936500907
56581,0.195796951652
56582,0.217936500907
56583,0.221850559115
56584,0.187456935644
56585,0.217936500907
56586,0.200551986694
56587,0.217936500907
56588,0.217936500907
56589,0.209071025252
56590,0.199183300138
56591,0.221850559115
56592,0.217936500907
56593,0.217936500907
56594,0.221850559115
56595,0.217936500907
56596,0.195796951652
56597,0.200551986694
56598,0.229758128524
56599,0.217936500907
56600,0.230156347156
56601,0.217936500907
56602,0.230156347156
56603,0.217936500907
56604,0.217936500907
56605,0.217936500907
56606,0.221850559115
56607,0.221850559115
56608,0.195796951652
56609,0.195796951652
56610,0.221850559115
56611,0.195796951652
56612,0.230156347156
56613,0.217936500907
56614,0.178035914898
56615,0.217936500907
56616,0.221850559115
56617,0.230156347156
56618,0.217936500907
56619,0.221850559115
56620,0.217936500907
56621,0.217936500907
56622,0.418741077185
56623,0.21614228189
56624,0.221850559115
56625,0.195796951652
56626,0.217936500907
56627,0.187456935644
56628,0.217936500907
56629,0.187456935644
56630,0.226054266095
56631,0.217936500907
56632,0.187456935644
56633,0.195796951652
56634,0.221850559115
56635,0.208941653371
56636,0.208941653371
56637,0.230071231723
56638,0.187456935644
56639,0.221850559115
56640,0.221850559115
56641,0.230156347156
56642,0.187456935644
56643,0.217936500907
56644,0.230156347156
56645,0.221850559115
56646,0.229758128524
56647,0.209071025252
56648,0.195796951652
56649,0.200521752238
56650,0.221850559115
56651,0.221850559115
56652,0.200521752238
56653,0.314465254545
56654,0.217936500907
56655,0.368227541447
56656,0.184084132314
56657,0.221850559115
56658,0.178035914898
56659,0.217936500907
56660,0.423130512238
56661,0.217936500907
56662,0.230156347156
56663,0.221850559115
56664,0.217936500907
56665,0.217936500907
56666,0.225055769086
56667,0.233974084258
56668,0.221850559115
56669,0.221850559115
56670,0.246452152729
56671,0.217936500907
56672,0.199183300138
56673,0.229758128524
56674,0.221850559115
56675,0.221850559115
56676,0.217936500907
56677,0.229758128524
56678,0.195796951652
56679,0.217936500907
56680,0.221850559115
56681,0.195796951652
56682,0.221850559115
56683,0.195796951652
56684,0.220753788948
56685,0.221850559115
56686,0.217936500907
56687,0.289753228426
56688,0.230071231723
56689,0.217936500907
56690,0.229758128524
56691,0.229758128524
56692,0.217936500907
56693,0.187456935644
56694,0.209071025252
56695,0.229758128524
56696,0.208941653371
56697,0.221850559115
56698,0.221850559115
56699,0.217936500907
56700,0.221850559115
56701,0.187456935644
56702,0.246452152729
56703,0.229758128524
56704,0.230071231723
56705,0.221850559115
56706,0.232286915183
56707,0.217936500907
56708,0.245156779885
56709,0.187456935644
56710,0.217936500907
56711,0.230156347156
56712,0.466354638338
56713,0.229758128524
56714,0.229758128524
56715,0.221850559115
56716,0.195796951652
56717,0.230156347156
56718,0.221850559115
56719,0.187456935644
56720,0.217936500907
56721,0.217936500907
56722,0.234463348985
56723,0.221850559115
56724,0.217936500907
56725,0.199183300138
56726,0.187456935644
56727,0.226989552379
56728,0.229758128524
56729,0.221850559115
56730,0.221850559115
56731,0.187456935644
56732,0.221850559115
56733,0.195796951652
56734,0.208941653371
56735,0.230071231723
56736,0.230156347156
56737,0.217936500907
56738,0.230156347156
56739,0.237856805325
56740,0.226989552379
56741,0.200521752238
56742,0.217936500907
56743,0.217936500907
56744,0.200521752238
56745,0.221850559115
56746,0.229758128524
56747,0.217936500907
56748,0.246452152729
56749,0.229758128524
56750,0.221850559115
56751,0.217936500907
56752,0.230156347156
56753,0.217936500907
56754,0.230156347156
56755,0.187456935644
56756,0.200551986694
56757,0.221850559115
56758,0.230071231723
56759,0.217936500907
56760,0.217936500907
56761,0.226343527436
56762,0.217936500907
56763,0.377001583576
56764,0.458882659674
56765,0.217936500907
56766,0.217936500907
56767,0.217936500907
56768,0.217936500907
56769,0.221850559115
56770,0.354385793209
56771,0.221850559115
56772,0.311036944389
56773,0.246452152729
56774,0.229758128524
56775,0.324129223824
56776,0.209071025252
56777,0.200551986694
56778,0.230156347156
56779,0.221850559115
56780,0.217936500907
56781,0.217936500907
56782,0.230156347156
56783,0.221850559115
56784,0.195796951652
56785,0.221850559115
56786,0.195796951652
56787,0.195796951652
56788,0.230156347156
56789,0.221850559115
56790,0.195796951652
56791,0.221850559115
56792,0.221850559115
56793,0.212354078889
56794,0.230156347156
56795,0.200551986694
56796,0.217936500907
56797,0.221850559115
56798,0.221850559115
56799,0.221850559115
56800,0.212354078889
56801,0.221850559115
56802,0.199183300138
56803,0.221850559115
56804,0.221850559115
56805,0.217936500907
56806,0.195796951652
56807,0.229758128524
56808,0.523723602295
56809,0.217936500907
56810,0.195796951652
56811,0.187456935644
56812,0.217936500907
56813,0.178035914898
56814,0.237350970507
56815,0.200521752238
56816,0.229758128524
56817,0.187456935644
56818,0.199183300138
56819,0.221850559115
56820,0.217936500907
56821,0.202714070678
56822,0.229758128524
56823,0.200521752238
56824,0.217936500907
56825,0.200521752238
56826,0.230156347156
56827,0.217936500907
56828,0.230156347156
56829,0.20650036633
56830,0.200521752238
56831,0.230156347156
56832,0.217936500907
56833,0.217936500907
56834,0.217936500907
56835,0.217936500907
56836,0.200551986694
56837,0.217936500907
56838,0.229758128524
56839,0.221850559115
56840,0.246703222394
56841,0.353234887123
56842,0.208941653371
56843,0.217936500907
56844,0.217936500907
56845,0.195796951652
56846,0.195796951652
56847,0.195796951652
56848,0.217936500907
56849,0.200551986694
56850,0.217936500907
56851,0.230156347156
56852,0.424605458975
56853,0.195796951652
56854,0.187456935644
56855,0.208941653371
56856,0.226054266095
56857,0.187456935644
56858,0.187456935644
56859,0.195796951652
56860,0.221850559115
56861,0.195796951652
56862,0.217936500907
56863,0.229758128524
56864,0.229758128524
56865,0.217936500907
56866,0.187456935644
56867,0.217936500907
56868,0.230156347156
56869,0.230156347156
56870,0.200551986694
56871,0.221850559115
56872,0.200551986694
56873,0.200521752238
56874,0.221850559115
56875,0.178035914898
56876,0.19109107554
56877,0.195796951652
56878,0.217936500907
56879,0.221850559115
56880,0.229758128524
56881,0.204138144851
56882,0.217936500907
56883,0.230156347156
56884,0.221850559115
56885,0.187456935644
56886,0.217936500907
56887,0.217936500907
56888,0.200521752238
56889,0.200521752238
56890,0.217936500907
56891,0.217936500907
56892,0.217936500907
56893,0.230156347156
56894,0.229758128524
56895,0.208941653371
56896,0.226054266095
56897,0.229758128524
56898,0.246452152729
56899,0.221850559115
56900,0.217936500907
56901,0.229758128524
56902,0.274558037519
56903,0.221850559115
56904,0.217936500907
56905,0.221850559115
56906,0.230156347156
56907,0.229758128524
56908,0.25590378046
56909,0.212354078889
56910,0.217936500907
56911,0.217936500907
56912,0.195796951652
56913,0.230156347156
56914,0.217936500907
56915,0.187456935644
56916,0.217936500907
56917,0.21286919713
56918,0.230156347156
56919,0.229758128524
56920,0.200551986694
56921,0.217936500907
56922,0.217936500907
56923,0.195796951652
56924,0.246452152729
56925,0.190303638577
56926,0.195796951652
56927,0.229758128524
56928,0.195796951652
56929,0.221850559115
56930,0.221850559115
56931,0.221850559115
56932,0.229758128524
56933,0.217936500907
56934,0.221850559115
56935,0.195796951652
56936,0.221850559115
56937,0.208941653371
56938,0.217936500907
56939,0.217936500907
56940,0.230156347156
56941,0.208941653371
56942,0.221850559115
56943,0.195796951652
56944,0.217936500907
56945,0.187456935644
56946,0.217936500907
56947,0.221850559115
56948,0.230156347156
56949,0.217936500907
56950,0.195796951652
56951,0.221850559115
56952,0.221850559115
56953,0.229758128524
56954,0.230156347156
56955,0.217936500907
56956,0.208941653371
56957,0.230156347156
56958,0.217936500907
56959,0.221850559115
56960,0.217936500907
56961,0.229758128524
56962,0.217936500907
56963,0.217936500907
56964,0.229758128524
56965,0.187456935644
56966,0.221850559115
56967,0.220753788948
56968,0.221850559115
56969,0.200521752238
56970,0.200551986694
56971,0.230156347156
56972,0.463175684214
56973,0.217936500907
56974,0.195796951652
56975,0.200521752238
56976,0.200551986694
56977,0.217936500907
56978,0.187456935644
56979,0.221850559115
56980,0.187456935644
56981,0.187456935644
56982,0.221850559115
56983,0.217936500907
56984,0.217936500907
56985,0.217936500907
56986,0.230071231723
56987,0.217936500907
56988,0.217936500907
56989,0.221850559115
56990,0.221850559115
56991,0.221850559115
56992,0.199183300138
56993,0.195796951652
56994,0.217936500907
